enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_years,company_size_num,last_new_job_num,training_per_year,experience_bucket,city_dev_bucket
12287,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,28,0.0,21.0,2999.5,1.0,1.2727272727272727,20+,High
18655,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,2,1.0,6.0,10000.0,2.0,0.2857142857142857,6-10,Medium
7858,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,100-500,Pvt Ltd,3,61,0.0,3.0,300.0,3.0,15.25,2-5,High
28431,city_160,0.92,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,36,0.0,5.0,74.5,0.0,6.0,2-5,High
5098,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,21,0.0,10.0,10000.0,1.0,1.9090909090909092,6-10,High
19180,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,78,1.0,21.0,,1.0,3.5454545454545454,20+,High
19943,city_114,0.926,Male,No relevent experience,,High School,,8,,,never,32,0.0,8.0,,0.0,3.5555555555555554,6-10,High
4867,city_54,0.856,,Has relevent experience,no_enrollment,High School,,3,10/49,Pvt Ltd,1,134,0.0,3.0,,1.0,33.5,2-5,High
32794,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,16,0.0,2.0,,0.0,5.333333333333333,2-5,High
32640,city_21,0.624,,Has relevent experience,Full time course,,,2,,,1,168,1.0,2.0,,1.0,56.0,2-5,Medium
18355,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,102,1.0,8.0,74.5,5.0,11.333333333333334,6-10,Medium
28159,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,8,<10,Pvt Ltd,1,48,0.0,8.0,,1.0,5.333333333333333,6-10,High
15671,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,500-999,Pvt Ltd,1,38,1.0,3.0,749.5,1.0,9.5,2-5,Medium
31468,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,35,0.0,3.0,74.5,1.0,8.75,2-5,High
28863,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,326,0.0,21.0,74.5,5.0,14.818181818181818,20+,High
21378,city_76,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10,50-99,Pvt Ltd,3,42,0.0,10.0,74.5,3.0,3.8181818181818183,6-10,Medium
8027,city_80,0.847,Male,Has relevent experience,,Graduate,STEM,6,50-99,Public Sector,4,87,0.0,6.0,74.5,4.0,12.428571428571429,6-10,High
5161,city_76,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,107,1.0,2.0,,1.0,35.666666666666664,2-5,Medium
13774,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,3,10/49,Pvt Ltd,>4,17,0.0,3.0,,5.0,4.25,2-5,High
26341,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,,1,24,0.0,16.0,10000.0,1.0,1.411764705882353,11-20,High
21045,city_159,0.843,Male,Has relevent experience,Part time course,High School,,5,500-999,Public Sector,3,65,0.0,5.0,749.5,3.0,10.833333333333334,2-5,High
15733,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,14,0.0,17.0,10000.0,5.0,0.7777777777777778,11-20,High
10344,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,7,,,1,38,0.0,7.0,,1.0,4.75,6-10,High
30901,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,6,100-500,Pvt Ltd,1,6,0.0,6.0,300.0,1.0,0.8571428571428571,6-10,High
8848,city_103,0.92,Male,No relevent experience,Full time course,High School,,6,,,1,14,0.0,6.0,,1.0,2.0,6-10,High
2351,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,22,0.0,12.0,10000.0,4.0,1.6923076923076923,11-20,High
12754,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,48,0.0,4.0,,1.0,9.6,2-5,High
1230,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,105,0.0,21.0,10000.0,2.0,4.7727272727272725,20+,High
7514,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,1,58,0.0,4.0,,1.0,11.6,2-5,High
14464,city_114,0.926,,No relevent experience,Full time course,High School,,4,500-999,Public Sector,1,166,0.0,4.0,749.5,1.0,33.2,2-5,High
25863,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,50,1.0,6.0,74.5,1.0,7.142857142857143,6-10,Low
10073,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,7,1.0,21.0,,3.0,0.3181818181818182,20+,High
30646,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,23,0.0,4.0,10000.0,2.0,4.6,2-5,High
24943,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,3,160,0.0,19.0,74.5,3.0,8.0,11-20,High
12352,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,127,0.0,21.0,10000.0,5.0,5.7727272727272725,20+,High
24519,city_114,0.926,,Has relevent experience,Full time course,Masters,STEM,10,,Public Sector,,31,0.0,10.0,,,2.8181818181818183,6-10,High
11088,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,2,38,0.0,6.0,10000.0,2.0,5.428571428571429,6-10,High
31688,city_50,0.8959999999999999,Male,No relevent experience,Full time course,Masters,Humanities,<1,,,1,150,0.0,0.0,,1.0,150.0,0-1,High
31462,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,4,270,0.0,8.0,749.5,4.0,30.0,6-10,High
33205,city_100,0.887,,No relevent experience,Full time course,Masters,STEM,>20,10000+,Public Sector,never,86,0.0,21.0,10000.0,0.0,3.909090909090909,20+,High
28857,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,11,10/49,Pvt Ltd,2,25,1.0,11.0,,2.0,2.0833333333333335,11-20,High
356,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,>4,20,0.0,5.0,74.5,5.0,3.3333333333333335,2-5,High
7669,city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,never,226,0.0,4.0,,0.0,45.2,2-5,High
16627,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,13,0.0,21.0,300.0,5.0,0.5909090909090909,20+,High
3424,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Other,1,8,0.0,2.0,74.5,1.0,2.6666666666666665,2-5,High
6910,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,1000-4999,Pvt Ltd,1,15,1.0,7.0,2999.5,1.0,1.875,6-10,Medium
5357,city_90,0.698,,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,14,0.0,3.0,,1.0,3.5,2-5,Medium
22240,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,46,0.0,21.0,,5.0,2.090909090909091,20+,High
31763,city_7,0.647,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,133,0.0,4.0,,0.0,26.6,2-5,Medium
2933,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,47,0.0,14.0,74.5,5.0,3.1333333333333333,11-20,High
14829,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,50,1.0,1.0,,0.0,25.0,0-1,Medium
30139,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,16,1000-4999,Pvt Ltd,1,52,0.0,16.0,2999.5,1.0,3.0588235294117645,11-20,High
518,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,56,0.0,11.0,,1.0,4.666666666666667,11-20,High
27691,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,312,0.0,6.0,74.5,1.0,44.57142857142857,6-10,High
12468,city_89,0.925,,No relevent experience,no_enrollment,Masters,STEM,3,,,never,97,0.0,3.0,,0.0,24.25,2-5,High
10657,city_100,0.887,,Has relevent experience,no_enrollment,High School,,9,50-99,Pvt Ltd,2,3,0.0,9.0,74.5,2.0,0.3,6-10,High
6551,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,24,0.0,15.0,2999.5,1.0,1.5,11-20,High
29992,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,35,0.0,21.0,10000.0,1.0,1.5909090909090908,20+,High
8368,city_116,0.743,,Has relevent experience,no_enrollment,Graduate,No Major,7,,,,68,1.0,7.0,,,8.5,6-10,Medium
16694,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,,,never,100,0.0,6.0,,0.0,14.285714285714286,6-10,High
20434,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,145,0.0,21.0,300.0,5.0,6.590909090909091,20+,High
4576,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,240,0.0,6.0,74.5,1.0,34.285714285714285,6-10,High
32293,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,14,1.0,21.0,,1.0,0.6363636363636364,20+,High
27823,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25,0.0,21.0,10000.0,2.0,1.1363636363636365,20+,High
21996,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,,2,55,0.0,6.0,,2.0,7.857142857142857,6-10,High
14091,city_160,0.92,,No relevent experience,no_enrollment,Primary School,,4,,,never,26,0.0,4.0,,0.0,5.2,2-5,High
6255,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,16,0.0,21.0,,1.0,0.7272727272727273,20+,High
20218,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,never,11,0.0,2.0,,0.0,3.6666666666666665,2-5,High
16262,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,65,1.0,21.0,,5.0,2.9545454545454546,20+,High
30155,city_136,0.897,Male,No relevent experience,Full time course,,,1,,,never,53,0.0,1.0,,0.0,26.5,0-1,High
27926,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,4,<10,Early Stage Startup,1,34,0.0,4.0,,1.0,6.8,2-5,High
20842,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,never,133,0.0,5.0,,0.0,22.166666666666668,2-5,High
26147,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,11,,,2,50,1.0,11.0,,2.0,4.166666666666667,11-20,High
25088,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,7,1.0,9.0,10000.0,1.0,0.7,6-10,Medium
17782,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,39,1.0,4.0,,0.0,7.8,2-5,Medium
7178,city_36,0.893,Female,No relevent experience,Full time course,High School,,3,50-99,Public Sector,1,146,0.0,3.0,74.5,1.0,36.5,2-5,High
25049,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,24,0.0,6.0,74.5,1.0,3.4285714285714284,6-10,Low
30522,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,76,0.0,4.0,,1.0,15.2,2-5,Medium
27730,city_46,0.762,,No relevent experience,no_enrollment,Masters,Humanities,1,10000+,,never,30,0.0,1.0,10000.0,0.0,15.0,0-1,Medium
14060,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,2,57,0.0,7.0,,2.0,7.125,6-10,High
6481,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,95,0.0,21.0,74.5,1.0,4.318181818181818,20+,High
8670,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,20,0.0,10.0,749.5,2.0,1.8181818181818181,6-10,High
28942,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,34,0.0,8.0,,1.0,3.7777777777777777,6-10,High
10305,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6,,,1,46,1.0,6.0,,1.0,6.571428571428571,6-10,High
6905,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,22,0.0,9.0,10000.0,4.0,2.2,6-10,High
23891,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,,29,0.0,21.0,,,1.3181818181818181,20+,High
22234,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,2,37,0.0,19.0,74.5,2.0,1.85,11-20,High
21115,city_162,0.767,Male,Has relevent experience,no_enrollment,High School,,1,<10,Pvt Ltd,never,41,0.0,1.0,,0.0,20.5,0-1,Medium
868,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,330,0.0,14.0,2999.5,3.0,22.0,11-20,High
30527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,139,0.0,21.0,2999.5,1.0,6.318181818181818,20+,High
11839,city_104,0.924,Male,No relevent experience,,,,<1,,,never,21,0.0,0.0,,0.0,21.0,0-1,High
15641,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,51,1.0,2.0,,0.0,17.0,2-5,Medium
4247,city_28,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,118,0.0,21.0,74.5,5.0,5.363636363636363,20+,High
28003,city_162,0.767,Male,No relevent experience,Full time course,Graduate,Other,3,,,never,222,0.0,3.0,,0.0,55.5,2-5,Medium
23138,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,never,23,1.0,10.0,,0.0,2.090909090909091,6-10,Medium
23447,city_61,0.913,,No relevent experience,,,,3,,,never,19,1.0,3.0,,0.0,4.75,2-5,High
22153,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,4,52,0.0,12.0,74.5,4.0,4.0,11-20,High
8871,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,Pvt Ltd,2,58,0.0,12.0,749.5,2.0,4.461538461538462,11-20,High
28569,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,<1,500-999,Pvt Ltd,>4,54,1.0,0.0,749.5,5.0,54.0,0-1,High
11572,city_65,0.802,Male,Has relevent experience,Full time course,High School,,4,1000-4999,Pvt Ltd,1,27,0.0,4.0,2999.5,1.0,5.4,2-5,High
24689,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,46,0.0,21.0,10000.0,5.0,2.090909090909091,20+,High
31021,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,20,0.0,6.0,300.0,1.0,2.857142857142857,6-10,Low
17555,city_21,0.624,Male,No relevent experience,Full time course,High School,,11,,,never,50,1.0,11.0,,0.0,4.166666666666667,11-20,Medium
32383,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,23,0.0,6.0,,2.0,3.2857142857142856,6-10,High
19320,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,22,0.0,9.0,2999.5,5.0,2.2,6-10,High
25996,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,109,0.0,11.0,,1.0,9.083333333333334,11-20,High
25582,city_160,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,60,0.0,5.0,,1.0,10.0,2-5,High
30179,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Public Sector,1,5,0.0,6.0,2999.5,1.0,0.7142857142857143,6-10,High
2486,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,29,0.0,9.0,74.5,5.0,2.9,6-10,High
30669,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,76,0.0,3.0,300.0,1.0,19.0,2-5,Medium
21945,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,15,,,1,72,1.0,15.0,,1.0,4.5,11-20,High
33252,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,,,1,42,1.0,7.0,,1.0,5.25,6-10,High
15463,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,100-500,Pvt Ltd,1,162,1.0,1.0,300.0,1.0,81.0,0-1,Medium
12245,city_65,0.802,,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,47,0.0,21.0,300.0,5.0,2.1363636363636362,20+,High
2589,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,46,0.0,6.0,2999.5,1.0,6.571428571428571,6-10,High
20673,city_21,0.624,,No relevent experience,Full time course,High School,,2,,,never,8,1.0,2.0,,0.0,2.6666666666666665,2-5,Medium
26063,city_136,0.897,,No relevent experience,Full time course,Graduate,STEM,2,500-999,Pvt Ltd,1,9,0.0,2.0,749.5,1.0,3.0,2-5,High
24335,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Pvt Ltd,>4,51,0.0,18.0,,5.0,2.6842105263157894,11-20,High
19674,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,3,0.0,21.0,74.5,5.0,0.13636363636363635,20+,High
18402,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,2,11,0.0,16.0,,2.0,0.6470588235294118,11-20,Medium
11717,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,44,0.0,19.0,10000.0,5.0,2.2,11-20,High
12659,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,9,0.0,21.0,2999.5,5.0,0.4090909090909091,20+,High
6914,city_128,0.527,,No relevent experience,Full time course,Graduate,STEM,<1,,,1,12,1.0,0.0,,1.0,12.0,0-1,Low
6097,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,never,129,0.0,3.0,10000.0,0.0,32.25,2-5,High
29753,city_114,0.926,Male,No relevent experience,,High School,,9,50-99,Pvt Ltd,never,46,0.0,9.0,74.5,0.0,4.6,6-10,High
17849,city_98,0.949,Male,Has relevent experience,no_enrollment,High School,,15,100-500,Pvt Ltd,>4,26,0.0,15.0,300.0,5.0,1.625,11-20,High
32965,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,13,0.0,5.0,,0.0,2.1666666666666665,2-5,Medium
10973,city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,,2,108,0.0,21.0,74.5,2.0,4.909090909090909,20+,High
26230,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Other,>20,10000+,Pvt Ltd,>4,12,0.0,21.0,10000.0,5.0,0.5454545454545454,20+,High
11234,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,144,0.0,7.0,10000.0,2.0,18.0,6-10,High
19825,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,Other,15,,,>4,31,1.0,15.0,,5.0,1.9375,11-20,Medium
22492,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,>4,70,0.0,3.0,74.5,5.0,17.5,2-5,Medium
14996,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,39,0.0,5.0,74.5,1.0,6.5,2-5,High
26313,city_61,0.913,Male,No relevent experience,Full time course,High School,,3,,,never,97,0.0,3.0,,0.0,24.25,2-5,High
5351,city_114,0.926,Male,No relevent experience,no_enrollment,,,9,,,never,30,1.0,9.0,,0.0,3.0,6-10,High
17713,city_114,0.926,,No relevent experience,no_enrollment,Phd,Humanities,>20,,,1,48,0.0,21.0,,1.0,2.1818181818181817,20+,High
25710,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,>4,34,0.0,21.0,300.0,5.0,1.5454545454545454,20+,High
9762,city_114,0.926,Male,No relevent experience,Full time course,High School,,4,,,1,39,0.0,4.0,,1.0,7.8,2-5,High
30380,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,58,0.0,4.0,2999.5,1.0,11.6,2-5,High
6457,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,49,1.0,21.0,10000.0,2.0,2.227272727272727,20+,High
32256,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,,,1,82,0.0,2.0,,1.0,27.333333333333332,2-5,High
4321,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,66,0.0,9.0,300.0,2.0,6.6,6-10,High
2047,city_14,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,44,0.0,4.0,300.0,0.0,8.8,2-5,Medium
22461,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,2,30,1.0,4.0,74.5,2.0,6.0,2-5,Low
11887,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,1,42,0.0,10.0,300.0,1.0,3.8181818181818183,6-10,High
987,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,1,6,0.0,9.0,,1.0,0.6,6-10,High
2042,city_102,0.804,Male,Has relevent experience,Full time course,,,11,100-500,Pvt Ltd,2,125,0.0,11.0,300.0,2.0,10.416666666666666,11-20,High
8185,city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,156,0.0,3.0,74.5,1.0,39.0,2-5,High
15571,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,4,0.0,16.0,300.0,5.0,0.23529411764705882,11-20,High
6234,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,,4,112,0.0,14.0,2999.5,4.0,7.466666666666667,11-20,Medium
7562,city_28,0.939,Male,No relevent experience,Full time course,High School,,7,,,never,12,0.0,7.0,,0.0,1.5,6-10,High
22245,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,23,0.0,21.0,,5.0,1.0454545454545454,20+,High
11804,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Funded Startup,2,116,0.0,11.0,,2.0,9.666666666666666,11-20,High
5717,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,82,0.0,21.0,74.5,1.0,3.727272727272727,20+,High
2971,city_116,0.743,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,2,98,0.0,9.0,,2.0,9.8,6-10,Medium
31309,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,32,0.0,9.0,10000.0,1.0,3.2,6-10,High
9775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,100-500,Pvt Ltd,1,39,0.0,5.0,300.0,1.0,6.5,2-5,High
30089,city_126,0.479,,No relevent experience,no_enrollment,,,>20,,,2,26,1.0,21.0,,2.0,1.1818181818181819,20+,Low
6390,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,24,0.0,3.0,,0.0,6.0,2-5,High
5597,city_117,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,154,0.0,14.0,74.5,1.0,10.266666666666667,11-20,Medium
15743,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,48,0.0,21.0,74.5,2.0,2.1818181818181817,20+,High
11449,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Early Stage Startup,1,164,1.0,5.0,74.5,1.0,27.333333333333332,2-5,Medium
9928,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,64,1.0,21.0,,5.0,2.909090909090909,20+,High
8780,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,38,0.0,6.0,,1.0,5.428571428571429,6-10,High
16271,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,never,23,0.0,9.0,74.5,0.0,2.3,6-10,Medium
33356,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,51,0.0,21.0,300.0,5.0,2.3181818181818183,20+,Medium
18653,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,>4,10,0.0,9.0,2999.5,5.0,1.0,6-10,Medium
5737,city_69,0.856,,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,,35,1.0,21.0,300.0,,1.5909090909090908,20+,High
14675,city_64,0.6659999999999999,Female,No relevent experience,no_enrollment,Phd,STEM,5,<10,NGO,1,18,0.0,5.0,,1.0,3.0,2-5,Medium
29148,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Public Sector,1,292,0.0,16.0,2999.5,1.0,17.176470588235293,11-20,High
6235,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,8,0.0,21.0,74.5,2.0,0.36363636363636365,20+,High
761,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,61,0.0,21.0,7499.5,1.0,2.772727272727273,20+,High
19854,city_114,0.926,,No relevent experience,Full time course,Graduate,Business Degree,<1,100-500,Pvt Ltd,1,61,0.0,0.0,300.0,1.0,61.0,0-1,High
9122,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,13,100-500,Public Sector,2,48,0.0,13.0,300.0,2.0,3.4285714285714284,11-20,High
8937,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,7,1.0,5.0,10000.0,1.0,1.1666666666666667,2-5,Medium
17044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,97,0.0,6.0,10000.0,1.0,13.857142857142858,6-10,High
